489,CLADD_REAR_RH_PySilv,147,27,1,3200,131,124,1,117,117,0,0,1369,1369,1369,1369,1369,1369,241,241,241,241
494,TIGUAN_RR_INV_ORYXW,22,180,1,3200,300,300,1,152,152,0,0,1073,1073,1073,1073,1073,1073,105,105,105,105
495,Fantasma Grani Grau,1,15,1,3000,20,20,8,75,75,0,0,75,75,75,75,75,75,75,75,75,75
498,A7PA_FRT_BAS_BlueSilk,36,7,1,3200,110,110,1,156,156,0,0,1109,1109,1109,1109,1109,1109,210,210,210,210
501,A7PA_FRT_BAS_WhSilv,36,14,1,3200,115,115,1,156,156,0,0,1106,1106,1106,1106,1106,1106,211,211,211,211
502,PDC SENSOR PUREWHITE,134,2,1,3400,180,180,3,74,74,0,0,74,74,74,74,74,74,74,74,74,74
503,PDC SENSOR PLATINUM GREY,134,5,1,3400,170,170,3,74,74,0,0,88,88,74,88,88,88,74,74,74,74
504,PDC SENSOR DEEPBLACK,134,6,1,3400,140,140,3,74,74,0,0,92,92,74,92,92,92,74,74,74,74
505,PDC SENSOR REFLEX SILVER,134,4,1,3400,200,200,3,74,74,0,0,90,90,74,90,90,90,74,74,74,74
506,PDC SENSOR BLACK,134,1,1,3400,200,200,3,74,74,0,0,89,89,74,89,89,89,74,74,74,74
507,PDC SENSOR ROJO TORNADO,134,3,1,3400,200,200,3,74,74,0,0,91,91,74,91,91,91,74,74,74,74
508,PDC  SENSOR NIGHT BLUE,134,8,1,3400,200,200,3,74,74,0,0,158,158,74,158,158,158,74,74,74,74
509,PDC SENSOR BLUE SILK,134,7,1,3400,200,200,3,74,74,0,0,74,74,74,74,74,74,74,74,74,74
510,PDC SENSOR TUNGSTEN ,134,19,1,3400,200,200,3,74,74,0,0,74,74,74,74,74,74,74,74,74,74
511,JA7_GLI_HCKSPL_PURE_WHITE,49,2,1,3400,220,220,3,130,130,0,0,4,4,4,4,4,4,42,42,42,42
512,PLA SENSOR PUREWHITE,135,2,1,3400,140,140,3,74,74,0,0,74,74,74,74,74,74,74,74,74,74
513,PLA SENSOR PLATINUM GREY,135,5,1,3400,170,170,3,74,74,0,0,88,88,74,88,88,88,74,74,74,74
514,PLA SENSOR ROJO TORNADO,135,3,1,3400,200,200,3,74,74,0,0,91,91,74,91,91,91,74,74,74,74
